1h,24h,7d,Liquidity Ratio,Volatility,price
0.528,0.25210084033613445,0.14445720850086158,0.0383426878813122,6.435854633186379e-13,8.73
0.432,0.18487394957983191,0.16915565766800691,0.0022406812939178167,6.293517949030206e-13,4.91
0.384,0.20728291316526595,0.1662837449741528,0.008056660185995374,6.30368580562449e-13,0.10323
0.3679999999999992,0.10224089635854339,0.332854681217691,0.18402369774651983,6.317627222475766e-13,0.434115
0.24,0.1456582633053221,0.11975875933371627,0.013749903561495226,6.283044712796042e-13,0.002952176693
0.5359999999999991,0.2689075630252101,0.17834577828834003,0.02248738280580161,6.301934405214562e-13,0.469383
0.32,0.21008403361344538,0.1479035037334865,0.004669081064472869,6.271790952155199e-13,0.016347118202
0.5840000000000001,0.20588235294117646,0.16599655370476737,0.004777177170508139,6.295246909825887e-13,1126.14
0.416,0.2366946778711483,0.15479609419873636,0.01599139489544774,6.330265599808517e-13,0.815228
0.44,0.2184873949579832,0.15680643308443423,0.0011947303108835062,6.292942573537912e-13,13.05
0.40800000000000003,0.18347338935574228,0.1450315910396324,0.0037532955370121724,6.281726556338766e-13,2.19
0.3679999999999992,0.28291316526610644,0.19615163699023552,0.004699269264184875,6.291533722239045e-13,1.21
0.45599999999999996,0.23809523809523794,0.1717403790924756,0.007805906525227271,6.296284783657965e-13,0.223833
0.552,0.24369747899159663,0.15450890292935096,0.005507463876807416,6.298159309458821e-13,7.530048e-06
0.4239999999999992,0.22549019607843138,0.15393452039058014,0.00679211364515314,6.314381998954566e-13,0.192938
0.4239999999999992,0.22829131652661064,0.1553704767375072,0.004662809453101881,6.302643552727843e-13,0.740085
0.5680000000000001,0.29551820728291317,0.1636990235496841,0.05117888341371291,6.323958709449452e-13,4.05
0.512,0.22549019607843138,0.15709362435381966,0.20904339635679892,6.679427517042518e-13,3.07
0.46399999999999997,0.22969187675070027,0.172027570361861,3.5883464127627284e-06,6.289603853836623e-13,40647.97
0.352,0.12044817927170867,0.15221137277426766,6.14023998007479e-05,6.289523744741434e-13,0.609647
0.44,0.22128851540616246,0.16542217116599653,0.0004274427929198607,6.290179191407315e-13,1.86
0.432,0.3879551820728292,0.19529006318207928,0.0659777989434741,6.30909583318606e-13,0.013806375745
0.45599999999999996,0.21988795518207283,0.16312464101091328,0.005766079079513577,6.298398281220731e-13,4.43
0.472,0.20728291316526595,0.1364158529580701,0.005686044296712695,6.27899724044992e-13,0.116231
0.448,0.21288515406162464,0.13268236645605974,0.0017051445372731767,6.287090301024859e-13,196.83
0.344,0.2030812324929972,0.1588167719701321,0.004748147855927009,6.318061248784987e-13,0.73676
0.40800000000000003,0.23809523809523794,0.16513497989661113,0.007803477399260965,6.299091102790258e-13,0.81278
0.504,0.2759103641456581,0.1662837449741528,0.017310988425266387,6.302570999693094e-13,0.268256
0.488,0.44397759103641454,0.3449167145318782,0.0033535787038301624,6.289930956621427e-13,1.18
0.528,0.26750700280112044,0.1717403790924756,0.03683306277370453,6.31374834595779e-13,4.62
0.616,0.3865546218487395,0.22716829408385986,0.0037077106162700965,6.290346785741506e-13,1.34
0.512,0.21428571428571427,0.1636990235496841,0.01895190566828553,6.316106972062549e-13,0.606166
0.288,0.2773109243697479,0.14531878230901785,0.00027870080908252976,6.291399698224592e-13,0.06259333954
0.36,0.21428571428571427,0.19356691556576683,0.0020013752458477607,6.290758916524144e-13,8.42
0.5359999999999991,0.2507002801120448,0.1392877656519242,0.004734859680118404,6.388933970113756e-13,22.78
0.45599999999999996,0.19607843137254902,0.19213095921883977,0.02316792861038282,6.303587510614008e-13,0.218404
0.4239999999999992,0.2661064425770308,0.10109132682366456,0.0018199492101189474,6.288443650929874e-13,9.19
0.36,0.2030812324929972,0.1806433084434233,0.0011621626761532668,6.290660701814208e-13,3.26
0.48,0.16246498599439774,0.16283744974152786,0.0007291082468114596,6.293424667779663e-13,14.92
0.5359999999999991,0.19747899159663865,0.1714531878230902,0.0006275582808538268,6.290275811323499e-13,3.984e-09
0.45599999999999996,0.24649859943977592,0.15623205054566341,0.011640501643715705,6.309137274505503e-13,0.040564968565
0.416,0.23529411764705882,0.15709362435381966,0.00654631279132475,6.303334256587295e-13,28.13
0.23199999999999998,0.16526610644257703,0.1550832854681218,0.0001349676460907259,6.28931749979754e-13,0.000548739722
0.48,0.16246498599439774,0.1392877656519242,0.02988817672766938,6.251598925044939e-13,48.85
0.472,0.2338935574229692,0.17260195290063182,0.001521261726191726,6.290877241379889e-13,40609.35
0.472,0.18347338935574228,0.16283744974152786,0.021647483000250593,6.350153415643852e-13,0.311626
0.5680000000000001,0.24649859943977592,0.12923607122343483,0.010572991778936346,6.260025669850064e-13,0.883671
0.5840000000000001,0.9005602240896359,0.27197013210798393,0.0001646010318957985,6.28961540763263e-13,75.29
0.416,0.22128851540616246,0.15996553704767377,0.001797789899407997,6.29337226036366e-13,0.149179
0.512,0.3669467787114846,0.2039058012636416,0.001621225412844976,6.29004093425915e-13,0.005989952985
0.304,0.16946778711484592,0.14014933946008043,0.0017200656672239957,6.28779637484471e-13,6.85
0.36,0.18067226890756302,0.14847788627225733,0.0029897574078287734,6.282631476891246e-13,0.210282
0.504,0.23249299719887956,0.16685812751292362,0.029414469519534765,6.31933995138572e-13,0.008455524242
0.328,0.20448179271708683,0.1556576680068926,0.0016437544861094282,6.358569786104206e-13,0.656382
0.48,0.21288515406162464,0.14962665134979897,0.0007268683094702444,6.299766702073041e-13,0.148804
0.45599999999999996,0.2156862745098039,0.28345778288340034,0.00023488783876585915,6.289642499641463e-13,0.101366
0.344,0.2030812324929972,0.1614014933946008,0.0010027533114117593,6.293259243394673e-13,17.61
0.40800000000000003,0.30532212885154064,0.16714531878230904,0.04017363856165605,6.316788027499433e-13,1.31
0.448,0.21008403361344538,0.1639862148190695,0.0014969778040707833,6.292113075867749e-13,3.708e-09
0.45599999999999996,0.226890756302521,0.1588167719701321,0.007470249537753447,6.294708901648639e-13,75.36
0.3679999999999992,0.19887955182072828,0.11602527283170594,0.00013802902320024816,6.289514850969145e-13,7053.41
0.432,0.25770308123249297,0.25043078690407816,0.05673340861715628,6.302031131337652e-13,1.1
0.32,0.19467787114845939,0.15738081562320508,0.0012198142032236981,6.294708901648639e-13,0.993428
0.504,0.23529411764705882,0.14359563469270537,0.006319248335611429,6.422173093441262e-13,0.009127060437
0.6799999999999999,0.3291316526610644,0.199310740953475,0.009811686744630701,6.292469512066291e-13,1.544e-09
0.528,0.26750700280112044,0.1694428489373923,0.035649305304887836,6.314530384908677e-13,3.62
0.392,0.23249299719887956,0.1502010338885698,0.00307723130777154,6.313076173885639e-13,3.57
0.496,0.25630252100840334,0.18753589890867317,0.04107927073980876,6.309759903763738e-13,1.04
0.48,0.1918767507002801,0.17489948305571512,0.007457157585358135,6.297521906567153e-13,0.003245192677
0.376,0.2184873949579832,0.15738081562320508,0.001235503291010019,6.293920618046535e-13,0.969027
0.44,0.21008403361344538,0.1450315910396324,0.0033665006406901777,6.272982694282358e-13,0.400529
0.512,0.2927170868347339,0.16743251005169443,0.036613163759800574,6.313418106648096e-13,2.09
0.45599999999999996,0.21988795518207283,0.15364732912119472,0.018324151945295877,6.359496120736972e-13,0.318783
0.44,0.19607843137254902,0.16255025847214247,0.0025036573721667395,6.295780014806469e-13,1.09
0.36,0.2002801120448179,0.1364158529580701,0.0002566495624642343,6.289264132348832e-13,3.83
0.6719999999999999,0.22829131652661064,0.15594485927627802,0.019944054690830017,6.316166318060368e-13,1.4396811e-05
0.312,0.1764705882352941,0.12033314187248709,0.0,6.289600650413273e-13,0.000600991914
0.5920000000000001,0.22829131652661064,0.16226306720275704,0.019537280606063058,6.311460676648548e-13,1.1
0.48,0.19747899159663865,0.17604824813325676,0.017923222052255123,6.306888646708002e-13,0.237795
0.46399999999999997,0.21428571428571427,0.1364158529580701,0.027703667586651298,6.232898276846802e-13,0.387492
0.3679999999999992,0.22128851540616246,0.14905226881102818,0.004136778678558895,6.202814560271495e-13,0.834377
0.36,0.20868347338935572,0.16111430212521538,0.0070152126643239,6.310625390605625e-13,1.1
0.8640000000000001,0.5938375350140056,0.1582423894313613,0.011244496396657559,6.292251211634143e-13,2.78
0.3679999999999992,0.22829131652661064,0.1588167719701321,0.03394166119477398,6.370979749518404e-13,360.63
0.552,0.18067226890756302,0.24612291786329696,0.3065864177600451,6.368038719740475e-13,1.54
0.376,0.2170868347338934,0.1392877656519242,0.0002063171818464871,6.289167814553952e-13,0.305377
0.32,0.19747899159663865,0.1582423894313613,0.0002790395823343182,6.294283860461924e-13,1.01
0.40800000000000003,0.19047619047619047,0.14531878230901785,0.0002948358957423944,6.288872955619152e-13,3.051e-09
0.496,0.211484593837535,0.17001723147616313,4.739855858784069e-06,6.289605749804825e-13,0.29492
0.448,0.20868347338935572,0.1614014933946008,0.0016993230288360264,6.293165685263335e-13,7.96
0.312,0.1918767507002801,0.15967834577828835,0.00015155703642178063,6.292144280352712e-13,1.08
0.3679999999999992,0.14705882352941174,0.17030442274554855,0.05229755486058527,6.547755501751478e-13,0.076908861633
0.376,0.17366946778711484,0.15106260769672603,0.0007400069916235767,6.287530688301176e-13,0.166557
0.46399999999999997,0.2773109243697479,0.17863296955772545,0.010303161232510981,6.295326519006281e-13,1.81
0.48,0.13305322128851538,0.14618035611717406,0.04445210570410493,6.230390029270534e-13,0.325281
0.344,0.18487394957983191,0.11889718552556003,0.008494161296903396,6.284435425402284e-13,0.027606422572
0.512,0.22829131652661064,0.1579551981619759,0.003721319675639928,6.295846259567862e-13,0.01399186433
0.552,0.2591036414565826,0.1588167719701321,0.007643319234800962,6.297618166500511e-13,13.65
0.5920000000000001,0.3851540616246499,0.1826536473291212,0.03909531639712872,6.302316718783982e-13,2.55
0.432,0.2338935574229692,0.15307294658242393,0.0052582837616365515,6.305943511260752e-13,0.931273
0.3679999999999992,0.20588235294117646,0.14531878230901785,0.019379545905292114,6.231519742933926e-13,0.085865788522
0.416,0.211484593837535,0.15967834577828835,0.010002331421795452,6.315830698714475e-13,0.315524
0.45599999999999996,0.273109243697479,0.16312464101091328,0.012319082068826225,6.300716514499005e-13,0.279294
0.552,0.3067226890756303,0.17547386559448594,0.015344138300889713,6.297086858341931e-13,0.192439
0.448,0.242296918767507,0.1591039632395175,0.0019982734244768695,6.292595084195484e-13,0.150149
0.5359999999999991,0.22829131652661064,0.15996553704767377,0.04100773078673275,6.346954465980171e-13,11.45
0.44,0.22969187675070027,0.16657093624353822,0.004075240570271547,6.294350376696057e-13,1.7
0.48,0.18627450980392157,0.15163699023549684,0.018908700703520288,6.025141702806682e-13,1.64
0.40800000000000003,0.2156862745098039,0.16283744974152786,0.05967551235640404,6.400884328356803e-13,0.01159957152
0.5840000000000001,0.2184873949579832,0.11659965537047676,0.001394747727277654,6.288328449616783e-13,10.86
0.46399999999999997,0.22408963585434172,0.13584147041929928,5.214319050613167e-05,6.289479103781537e-13,0.126408
0.6,0.25210084033613445,0.15651924181504884,0.07709120124801463,6.378220249494272e-13,0.096545880435
0.3679999999999992,0.2170868347338934,0.14819069500287194,0.01695143220442677,6.147350011678297e-13,37.95
0.3679999999999992,0.20868347338935572,0.16197587593337165,0.04990188143275313,6.420463016906127e-13,1.95
0.72,0.19327731092436973,0.1662837449741528,0.012468591393331537,6.302679671321633e-13,0.144477
0.48,0.2002801120448179,0.15134979896611145,0.002317794041375043,6.354434441223315e-13,2196.39
0.352,0.2002801120448179,0.1579551981619759,0.0015190534426017962,6.302348028916562e-13,0.306293
0.416,0.2394957983193277,0.4218839747271683,0.014820835113692463,6.290889473153882e-13,12965.17
0.40800000000000003,0.1918767507002801,0.15393452039058014,0.0015246068609849196,6.246954047424333e-13,0.010933267139
0.8720000000000001,0.09943977591036413,0.37593337162550255,0.0032851960373325214,6.28996243840429e-13,7.15
0.512,0.18627450980392157,0.176909821941413,0.017265092236021358,6.306447483757942e-13,0.180166
0.336,0.20168067226890757,0.16025272831705917,0.006815959990102242,6.323246069260534e-13,1.1
0.528,0.24649859943977592,0.17662263067202758,3.5498057822921044e-05,6.289623564843784e-13,2740.47
0.272,0.17086834733893558,0.2013210798391729,0.005425404132986281,6.293102815140784e-13,25.38
0.5359999999999991,0.15826330532212898,0.1257897759908099,0.00925687040352298,6.282473999046694e-13,12.83
0.688,0.5994397759103641,0.22630672027570364,0.024847288881375534,6.293226910857339e-13,0.237396
0.6559999999999999,0.30532212885154064,0.056289488799540516,0.01931756569366137,6.282583056294615e-13,2920.47
0.40800000000000003,0.26330532212885155,0.14014933946008043,0.0026179571268590694,6.294708901648639e-13,1455.73
0.312,0.19467787114845939,0.1364158529580701,4.5432537827347024e-05,6.289549129553103e-13,1.13
0.5359999999999991,0.3795518207282913,0.1502010338885698,0.005099385498633695,6.292794105954191e-13,1.08
0.496,0.20588235294117646,0.1367030442274555,0.018657890247960694,6.252321923569087e-13,47.91
0.5359999999999991,0.13865546218487393,0.12119471568064333,0.01590202388927402,6.280000336600653e-13,95.14
0.5760000000000001,0.28711484593837533,0.15709362435381966,0.09993586042648638,6.376057110541276e-13,0.391699
0.296,0.2661064425770308,0.15307294658242393,0.015545040037794574,6.329130552002026e-13,1.34
0.5680000000000001,0.22829131652661064,0.1341183228029868,0.020128167266189656,6.224635759594825e-13,15.38
0.352,0.21428571428571427,0.18351522113727745,0.006796904638877677,6.294833430783054e-13,0.033106050211
0.528,0.2450980392156863,0.17260195290063182,0.008332638978891676,6.295681056059961e-13,0.021137782806
0.8400000000000001,0.29411764705882354,0.16341183228029868,0.020213310187692762,6.300404676304486e-13,3.13
0.5920000000000001,0.24789915966386555,0.1579551981619759,0.0004420658289498852,6.290101956588282e-13,73.3
0.4,0.211484593837535,0.14043653072946588,0.00799520284634499,6.271467402852181e-13,0.045411075152
0.728,0.26330532212885155,0.16427340608845492,0.006471826286506588,6.29398043745739e-13,0.479597
0.24,0.1792717086834734,0.16283744974152786,0.003545377647663739,6.140842649067174e-13,1.81
0.488,0.16946778711484592,0.13785180930499713,0.009478000810645116,6.277364319510458e-13,0.010978430413
0.45599999999999996,0.18207282913165265,0.1550832854681218,0.011783038139598526,1.0,0.233365
0.45599999999999996,0.24789915966386555,0.15766800689259047,0.00021988725459656124,6.289930153781219e-13,0.862787
0.5680000000000001,0.2773109243697479,0.15651924181504884,0.19543565963625673,6.478109778392545e-13,6.07
0.528,0.24369747899159663,0.1556576680068926,0.021721717944796864,6.322742695873773e-13,0.548429
0.384,0.20588235294117646,0.15163699023549684,0.0045435396291558395,6.194281062284855e-13,0.015632618015
0.352,0.07282913165266106,0.15594485927627802,0.0008888311552639847,6.288753063144009e-13,8.93
0.472,0.2619047619047619,0.16829408385985067,0.010433198545868425,6.297938921322442e-13,1.17
0.4,0.2619047619047619,0.18380241240666284,0.002066024318026744,6.290756475185037e-13,0.053553941991
0.4239999999999992,0.24789915966386555,0.16915565766800691,0.016449044094795178,6.304604429655656e-13,0.164725
0.448,0.20728291316526595,0.15393452039058014,0.01569174525162841,6.390892785314726e-13,8.52
0.416,0.2759103641456581,0.14531878230901785,0.0009075910063169277,6.29232071978562e-13,1.78
0.44,0.24369747899159663,0.11085582998276854,0.006960388923700835,6.284385542341683e-13,4.33
0.384,0.20168067226890757,0.16111430212521538,0.0002143064288343464,6.290292337518551e-13,6.09
0.336,0.2661064425770308,0.6504882251579552,0.3178875830606256,6.304671860580014e-13,8.76
0.496,0.2661064425770308,0.19529006318207928,0.0018944898796820462,6.290376158367514e-13,22.69
0.352,0.5518207282913166,0.41929925330269957,0.9999999999999999,6.361262981811342e-13,0.021231711358
0.36,0.13165266106442575,0.15393452039058014,0.00011099272851185964,6.289421532503677e-13,2.94
0.392,0.2156862745098039,0.15766800689259047,0.0002544321790415305,6.290454693648013e-13,0.32163
0.504,0.23809523809523794,0.1550832854681218,0.02634995225192652,6.337670175226612e-13,1.52
0.8320000000000001,0.19467787114845939,0.1206203331418725,0.010088902973681386,6.27637211392781e-13,1.17
0.344,0.226890756302521,0.15479609419873636,0.003629585748718402,6.307517265671433e-13,0.486023
0.376,0.23249299719887956,0.15249856404365308,0.0017643402420152545,6.298309910226693e-13,0.515751
0.45599999999999996,0.226890756302521,0.1588167719701321,0.007470249537753447,6.294708901648639e-13,0.013887822764
0.304,0.19887955182072828,0.15651924181504884,0.018292026367458965,5.522098411325594e-13,0.995877
0.512,0.2450980392156863,0.17576105686387133,0.010986181651314422,6.29703551252647e-13,2732.47
0.44,0.2226890756302521,0.16484778862722574,0.003820093872155055,6.294855884044217e-13,13.1
0.46399999999999997,0.22549019607843138,0.1527857553130385,0.017546136628599433,6.350951148526781e-13,13.43
0.696,0.2759103641456581,0.15967834577828835,0.1321116935863795,6.387710056021801e-13,0.020985885492
0.4239999999999992,0.32352941176470584,0.257323377369328,0.0008210363695586004,6.289752744392201e-13,36.47
0.6719999999999999,0.12885154061624648,0.11315336013785182,0.006620444517284836,6.286062019020793e-13,4.82
0.46399999999999997,0.4019607843137255,0.22458357265939116,0.022268973051858834,6.294272491120295e-13,1.12
0.45599999999999996,0.211484593837535,0.1502010338885698,0.01657832211745657,6.637399715696171e-13,0.473501
0.416,0.19467787114845939,0.15192418150488227,0.05224263973795812,5.663311481425348e-13,0.142817
0.7599999999999991,0.2535014005602241,0.18954623779437108,0.007992916776267303,6.2928099246743e-13,101.45
0.3679999999999992,0.24089635854341737,0.16341183228029868,0.007814267529885713,6.300529761829612e-13,0.009006140462
0.608,0.2661064425770308,0.24899483055715108,0.00046177681431824435,6.289696095574922e-13,0.309582
0.448,0.2338935574229692,0.15221137277426766,0.00040912375394407986,6.290921122349675e-13,0.005086662997
0.352,0.22829131652661064,0.15680643308443423,0.0009944114645932685,6.292810174229901e-13,108.14
0.32,0.20868347338935572,0.15709362435381966,0.0019480815837327622,6.3077646908221e-13,0.177688
0.4,0.26050420168067223,0.10855829982768528,0.0021520706016830834,6.288002469647989e-13,0.348705
0.512,0.3025210084033613,0.17030442274554855,0.001436486529125421,6.2904263014489e-13,0.222035
0.472,0.20728291316526595,0.12435381964388284,0.01065875352705117,6.279319659029868e-13,1.61
0.296,0.46218487394957974,0.1852383687535899,0.13919700091570164,6.330586396604213e-13,1.1
0.5439999999999992,0.242296918767507,0.15077541642734063,0.0017402177719646713,6.293345089936285e-13,3.78
0.352,0.2591036414565826,0.1479035037334865,0.1800157850637567,7.178207170460893e-13,0.769839
0.56,0.2549019607843136,0.16714531878230904,0.026059052227446526,6.31003791025728e-13,0.367835
0.44,0.0,0.3604250430786904,0.0013662875330924058,6.289797312833218e-13,18.71
0.496,0.24789915966386555,0.11487650775416429,0.0007339037437256725,6.288900801554057e-13,118.16
0.336,0.20448179271708683,0.15738081562320508,0.0019229009852785362,6.307529905271197e-13,0.999208
0.44,0.2535014005602241,0.1685812751292361,0.019703633461271654,6.306824210121635e-13,1.18
0.4239999999999992,0.2857142857142857,0.25157955198161974,0.003057067973575781,6.290232519181612e-13,3.46
0.488,0.3179271708683473,0.18696151636990235,0.04277643444478793,6.306532973591749e-13,2051.79
0.416,0.24369747899159663,0.16743251005169443,0.0003407145514292527,6.289949328502811e-13,2267.65
0.632,0.2815126050420168,0.1556576680068926,0.03360744083102124,6.319287196049298e-13,5.67
0.46399999999999997,0.25630252100840334,0.19988512349224585,0.01337835422013137,6.294946678350719e-13,0.357696
0.472,0.211484593837535,0.15249856404365308,0.021345380755988262,6.417545762322364e-13,0.305749
0.528,0.22969187675070027,0.14589316484778864,0.038860948844669396,6.586062315305836e-13,0.733022
0.472,0.22549019607843138,0.17030442274554855,0.019029156503050038,6.308168812338737e-13,53.93
0.688,0.34593837535014005,0.16599655370476737,0.006701172350004092,6.292656843527754e-13,0.908045
0.488,0.14285714285714285,0.11487650775416429,0.01183230883976626,6.283546217422697e-13,0.308264
0.4,0.20168067226890757,0.11688684663986215,0.023755217395834523,6.273779564380241e-13,0.216541
0.32,0.15826330532212898,0.13210798391728892,9.880924246610679e-05,6.289527915898405e-13,0.01746492327
0.416,0.2661064425770308,0.15479609419873636,0.004005152934052491,6.295824701837774e-13,1.2
0.6,0.21288515406162464,0.1504882251579552,0.02643929404911805,6.382046292095955e-13,0.049616183289
0.504,0.27450980392156865,0.18983342906375647,0.0006039088104568839,6.289863230558791e-13,5.9
0.32,0.19607843137254902,0.1579551981619759,0.0027431872442169984,6.366333623563394e-13,3.03
0.344,0.20728291316526595,0.1068351522113728,0.0001409668865559821,6.289528519556979e-13,0.056409521696
0.48,0.14285714285714285,0.10281447443997707,0.003742470794478159,6.288083474628256e-13,1.31
0.36,0.2002801120448179,0.15479609419873636,0.004143484235420288,6.294708901648639e-13,8.02
0.32,0.20168067226890757,0.15709362435381966,0.0005694748568275478,6.301547747441757e-13,0.999331
0.488,0.7955182072829132,0.29494543365881676,4.643589563825633e-08,6.289600654607829e-13,0.177963
0.4239999999999992,0.19887955182072828,0.1556576680068926,0.001660529998456025,6.303535251930735e-13,0.273188
0.52,0.19327731092436973,0.14675473865594488,0.0024300149954940447,6.273914606395282e-13,0.084142124159
0.46399999999999997,0.1218487394957983,0.1260769672601953,0.0005531031761528657,6.289276073262936e-13,0.156275
0.136,0.3291316526610644,0.15479609419873636,0.0032399622137093613,6.293848878240161e-13,4.1143641e-05
0.6799999999999999,0.22969187675070027,0.15249856404365308,0.0009388563551793433,6.291087171618735e-13,0.035663494252
0.0,0.06302521008403358,0.060310166570936255,0.0041993409531243305,6.288854052164723e-13,0.014381539264
0.5439999999999992,0.25630252100840334,0.17260195290063182,0.0005893370319967592,6.289996291646276e-13,155.37
0.45599999999999996,0.226890756302521,0.1588167719701321,0.007470249537753447,6.294708901648639e-13,1.0
0.36,0.18767507002801134,0.1367030442274555,0.0011591592320342834,6.28824964082859e-13,3.43
0.504,0.23529411764705882,0.1553704767375072,0.01176107459950908,6.31153285654474e-13,7.32
0.48,0.19327731092436973,0.1499138426191844,0.004290338742201296,6.238167707916348e-13,0.666697
0.528,0.23109243697478993,0.15852958070074671,0.011560903926863784,6.306924786763919e-13,26.65
0.4,0.1218487394957983,0.172027570361861,0.17009461959382136,7.875574035422241e-13,0.00755611809
0.504,0.19467787114845939,0.15709362435381966,0.00951821784034059,6.3259068497168e-13,0.033479547514
0.52,0.16386554621848737,0.1504882251579552,0.011302758483884389,6.244434509921843e-13,0.091107956047
0.5920000000000001,0.3893557422969186,0.1771970132107984,0.002671762976691851,6.290527118340841e-13,0.225841
0.488,0.13865546218487393,0.15709362435381966,0.0017673103647650047,6.282185317443203e-13,0.179852
0.304,0.22408963585434172,0.1932797242963814,0.0008337716806487059,6.290086534276708e-13,0.640304
0.52,0.30952380952380953,0.16800689259046525,1.5266058805991312e-05,6.289609546771597e-13,1.36
0.416,0.13305322128851538,0.11746122917863297,0.0006608564728454013,6.289276341514296e-13,0.007189378251
0.304,0.24649859943977592,0.14618035611717406,0.0018024879763391217,6.251785989260424e-13,0.038262750519
0.45599999999999996,0.226890756302521,0.1717403790924756,0.011902062544312256,6.300698211563101e-13,1.33
0.384,0.2030812324929972,0.09850660539919588,0.0017503880816327037,6.288831610627384e-13,114.27
0.488,0.18627450980392157,0.14933946008041357,0.018929854632201887,6.167406123397809e-13,0.05572426797
0.744,0.438375350140056,0.1794945433658817,0.0013436575681962128,6.289971555549263e-13,1.77
0.704,0.2815126050420168,0.19126938541068353,0.0070800359370654575,6.292206494594814e-13,66.16
0.44,0.24089635854341737,0.1582423894313613,0.0008923965133557518,6.291069020460108e-13,6768.4
0.36,0.19327731092436973,0.16226306720275704,0.04146810547342302,6.455308365073946e-13,0.007869637878
0.552,0.27170868347338933,0.13124641010913268,0.04404864236557845,5.761541812640948e-13,1.708294e-06
0.4239999999999992,0.16526610644257703,0.15680643308443423,0.04679167900551832,5.896940835847352e-13,0.007639549275
0.5359999999999991,0.2338935574229692,0.15479609419873636,0.04589574067880706,6.373327042943081e-13,0.068515692234
0.352,0.20728291316526595,0.16886846639862146,0.02275153637334925,6.325623883455536e-13,1.54
0.416,0.31092436974789917,0.16570936243538198,0.0013199301661452833,6.290493908789641e-13,0.000950733762
0.45599999999999996,0.23809523809523794,0.16542217116599653,0.05127381845953441,6.346215439950716e-13,0.458127
0.432,0.19887955182072828,0.18121769098219415,0.001461625737935408,6.290827196892092e-13,0.325739
